		Cohort 1	Cohort 2	Cohort 3	Cohort 4	Cohort 5	Cohort 6	Cohort 7	Cohort 8	Cohort 9	Cohort 10	Cohort 11	Cohort 12	Cohort 13	Cohort 14	Cohort 15	Cohort 16	Cohort 17	Cohort 18	Cohort 19	Cohort 20	Cohort 21			Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	Fishers Exact Test	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	FDR Correction	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Absolute Counts	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Per 1000 Patients	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Relative Risk	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	Safety Signal	
4859																							nasal odour	146		2.81394E-01			1.17421E-01		2.48918E-07	1.07431E-01									1.92189E-11						3.81769E-01			1.42234E-01		6.57570E-07	1.24007E-01									7.13280E-11						2			3		7	5									10						0.022			0.029		0.194	0.023									0.279						1.924			2.555		17.754	2.033									26.087						0.934			1.335		4.083	0.998									4.607						NaN			NaN		NaN	NaN									NaN					
4860																							acinetobacter bacteraemia	137	2.14945E-02				2.15844E-08			5.11131E-01					3.15095E-01					1.61471E-01				2.39911E-02				6.34032E-08			5.45999E-01					3.26915E-01					1.70370E-01				2				11			3					1					2				0.096				0.106			0.014					0.028					0.030				9.053				10.633			1.284					2.658					2.816				3.159				3.301			0.353					1.404					1.480				NaN				NaN			NaN					NaN					NaN				
4861																							refusal of treatment by relative	512		1.00000E00		2.54478E-01	1.22355E-03	5.41864E-01	6.59410E-01	3.09021E-03	1.00000E00		4.81345E-01				1.86018E-01		3.59378E-03	7.53375E-01					1.00000E00		3.17900E-01	1.88805E-03	5.75038E-01	6.84499E-01	4.36821E-03	1.00000E00		4.93236E-01				1.95603E-01		4.98368E-03	7.64015E-01					3		2	12	1	2	1	1		1				2		6	3					0.033		0.016	0.115	0.014	0.055	0.005	0.031		0.061				0.102		0.167	0.045					0.816		0.404	2.923	0.348	1.383	0.112	0.762		1.525				2.552		4.207	1.120					-0.291		-1.300	1.525	-1.519	0.466	-3.134	-0.391		0.608				1.348		2.060	0.163					NaN		NaN	NaN	NaN	NaN	NaN	NaN		NaN				NaN		NaN	NaN				
4862																							colectomy total	376		5.33019E-01			2.56370E-15							5.92151E-01		1.29192E-04			2.85170E-01	4.53625E-01	1.00000E00	1.00000E00			6.34209E-01			1.19919E-14							6.05887E-01		2.39890E-04			2.94051E-01	4.67275E-01	1.00000E00	1.00000E00			1			25							1		3			2	3	1	1			0.011			0.240							0.033		0.936			0.056	0.045	0.021	0.016			0.369			8.675							1.117		32.059			1.897	1.529	0.706	0.541			-1.430			3.029							0.159		4.991			0.920	0.608	-0.500	-0.884			NaN			NaN							NaN		NaN			NaN	NaN	NaN	NaN		
4863																							metal poisoning	660				5.44475E-01	2.59076E-02	4.27454E-01		4.50090E-01	6.88058E-01						1.00000E00	7.55844E-01									6.12886E-01	2.81115E-02	4.61510E-01		4.84841E-01	7.06239E-01						1.00000E00	7.66055E-01									4	11	5		8	2						1	3									0.033	0.106	0.070		0.037	0.061						0.051	0.057									0.628	2.064	1.356		0.704	1.184						0.987	1.105									-0.666	1.033	0.437		-0.500	0.243						-0.018	0.143									NaN	NaN	NaN		NaN	NaN						NaN	NaN						
4864																							cervical cord compression	389		7.60399E-01			5.64739E-01			1.74400E-04				6.04604E-01				7.86026E-02	1.00000E00		1.00000E00	1.00000E00			8.37185E-01			6.00981E-01			3.16461E-04				6.17967E-01				8.36024E-02	1.00000E00		1.00000E00	1.00000E00			3			4			18				1				4	1		1	1			0.033			0.038			0.082				0.033				0.076	0.028		0.021	0.016			1.077			1.265			2.782				1.079				2.513	0.914		0.683	0.523			0.106			0.336			1.433				0.110				1.321	-0.129		-0.549	-0.933			NaN			NaN			NaN				NaN				NaN	NaN		NaN	NaN		
4865																							salivary gland mass	220		1.00000E00		7.28969E-01	1.62016E-05	1.00000E00		7.93046E-01					4.55438E-01			6.34167E-02	4.61647E-01						1.00000E00		7.88791E-01	3.45593E-05	1.00000E00		8.18075E-01					4.68427E-01			6.76767E-02	4.71866E-01						1		1	10	1		4					1			3	1						0.011		0.008	0.096	0.014		0.018					0.028			0.057	0.028						0.632		0.470	5.800	0.811		1.062					1.651			3.344	1.620						-0.657		-1.081	2.481	-0.300		0.085					0.720			1.728	0.693						NaN		NaN	NaN	NaN		NaN					NaN			NaN	NaN					
4866																							serratia infection	609		2.18875E-01		3.00429E-01	4.41893E-17			4.19747E-03		2.48483E-08						1.00000E00	1.00000E00						3.09956E-01		3.67385E-01	2.25688E-16			5.73973E-03		7.25189E-08						1.00000E00	1.00000E00						7		3	33			2		5						2	1						0.076		0.024	0.317			0.009		2.983						0.038	0.028						1.611		0.510	6.978			0.189		63.086						0.797	0.584						0.681		-0.965	2.734			-2.384		5.968						-0.326	-0.775						NaN		NaN	NaN			NaN		NaN						NaN	NaN					
4867																							enterovesical fistula	691		1.94836E-02		7.61428E-02	1.60857E-02	6.02543E-01		1.76417E-04								2.59913E-02	1.46786E-18						2.20331E-02		1.04512E-01	1.87235E-02	6.35300E-01		3.19864E-04								2.81870E-02	8.03320E-18						11		2	12	2		1								7	24						0.120		0.016	0.115	0.028		0.005								0.133	0.668						2.241		0.299	2.152	0.516		0.083								2.476	12.766						1.151		-1.732	1.092	-0.951		-3.566								1.299	3.627						NaN		NaN	NaN	NaN		NaN								NaN	NaN					
4868																							lumbar puncture	198					2.50186E-04			7.71558E-08			2.24218E-01				2.62200E-01			1.00000E00								4.41663E-04			2.14724E-07			2.33613E-01				2.73526E-01			1.00000E00								8			17			1				1			1								0.077			0.078			0.061				0.051			0.015								5.128			5.385			3.956				3.303			0.965								2.311			2.324			1.979				1.719			-0.051								NaN			NaN			NaN				NaN			NaN				
4869																							cancer pain	1,440	7.60993E-01	1.34021E-04		1.82453E-05	3.50827E-04	1.62296E-03	2.55262E-01	1.17988E-09	3.40758E-01				1.00000E00		3.41309E-01	1.28577E-02	3.00498E-06	4.24984E-02				8.25248E-01	2.48051E-04		3.86842E-05	6.03322E-04	2.43896E-03	2.79764E-01	3.85574E-09	3.59963E-01				1.00000E00		3.54023E-01	1.54263E-02	7.02271E-06	4.32166E-02				3	1		2	29	1	2	3	2				4		4	1	18	3				0.144	0.011		0.016	0.279	0.014	0.055	0.014	0.061				0.114		0.204	0.019	0.501	0.045				1.075	0.081		0.121	2.102	0.104	0.413	0.101	0.456				0.848		1.526	0.142	3.776	0.334				0.104	-3.615		-3.039	1.059	-3.258	-1.273	-3.288	-1.130				-0.237		0.609	-2.815	1.906	-1.576				NaN	NaN		NaN	NaN	NaN	NaN	NaN	NaN				NaN		NaN	NaN	NaN	NaN				
4870																							benign hepatic neoplasm	203					1.00000E00	1.00000E00		8.54371E-04	4.08023E-09				1.91718E-02													1.00000E00	1.00000E00		1.36120E-03	1.27602E-08				2.17194E-02													1	1		11	9				3													0.010	0.014		0.050	0.275				0.085													0.603	0.880		3.285	18.069				5.422													-0.725	-0.184		1.660	4.114				2.421													NaN	NaN		NaN	NaN				NaN									
4871																							jejunal perforation	194		4.05379E-01			7.34111E-07											1.88313E-05	2.33702E-03		5.18523E-01	6.15010E-01			5.09767E-01			1.84272E-06											3.98433E-05	3.38775E-03		5.30680E-01	6.26536E-01			2			11											7	4		1	1			0.022			0.106											0.133	0.111		0.021	0.016			1.443			7.321											9.056	7.469		1.373	1.050			0.524			2.800											3.132	2.875		0.455	0.071			NaN			NaN											NaN	NaN		NaN	NaN		
4872																							pelvic discomfort	701		1.31333E-06			1.40012E-01			1.87207E-01	1.00000E00								2.83150E-09		1.00000E00	2.75770E-01			3.19941E-06			1.67884E-01			2.11777E-01	1.00000E00								8.97371E-09		1.00000E00	2.86497E-01			19			2			7	1								15		2	1			0.208			0.019			0.032	0.031								0.418		0.042	0.016			3.859			0.348			0.578	0.556								7.758		0.758	0.290			1.919			-1.513			-0.780	-0.844								2.928		-0.398	-1.783			NaN			NaN			NaN	NaN								NaN		NaN	NaN		
4873																							parathyroid tumour malignant	61					1.36837E-02			5.13872E-10	1.44795E-01								1.57766E-01									1.62613E-02			1.73068E-09	1.57045E-01								1.64422E-01									3			12	1								1									0.029			0.055	0.031								0.028									6.300			14.042	6.492								5.913									2.594			3.521	2.678								2.544									NaN			NaN	NaN								NaN					
4874																							radiotherapy	1,543		3.24450E-02		7.22610E-05	1.55320E-04	3.17278E-03	3.40675E-01	1.98425E-08	2.00296E-01		4.55415E-01	2.84366E-01	1.41825E-01				1.19478E-106	7.59584E-02	1.41619E-01	9.26772E-03			5.98625E-02		1.39723E-04	2.84113E-04	4.46852E-03	3.67450E-01	5.84386E-08	2.15489E-01		4.67328E-01	2.97365E-01	1.49713E-01				3.17180E-105	8.11115E-02	1.48714E-01	1.15856E-02			4		2	28	1	2	3	1		3	1	1				106	3	2	1			0.044		0.016	0.269	0.014	0.055	0.014	0.031		0.183	0.033	0.028				2.952	0.045	0.042	0.016			0.360		0.134	2.251	0.115	0.458	0.112	0.253		1.518	0.272	0.234				26.170	0.370	0.344	0.131			-1.467		-2.891	1.156	-3.110	-1.126	-3.140	-1.982		0.601	-1.878	-2.090				4.611	-1.429	-1.537	-2.921			NaN		NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN				NaN	NaN	NaN	NaN		
4875																							myoclonic epilepsy	981	1.00000E00	5.58970E-02	3.49571E-02		4.68605E-02			5.38442E-01			1.00000E00	7.35902E-01				2.02628E-01		2.60357E-01	5.97288E-01	1.02993E-01		1.00000E00	9.63562E-02	5.04944E-02		5.98526E-02			5.72450E-01			1.00000E00	7.48192E-01				2.12256E-01		2.71855E-01	6.08709E-01	1.08808E-01		1	2	2		14			19			1	1				1		2	2	1		0.048	0.022	0.528		0.135			0.087			0.061	0.033				0.019		0.030	0.042	0.016		0.624	0.283	6.882		1.763			1.132			0.795	0.427				0.247		0.388	0.541	0.207		-0.681	-1.814	2.780		0.809			0.176			-0.330	-1.225				-2.014		-1.360	-0.883	-2.268		NaN	NaN	NaN		NaN			NaN			NaN	NaN				NaN		NaN	NaN	NaN		
4876																							goodpasture's syndrome	124				1.00000E00	5.83120E-10	5.01366E-01	2.96175E-01	7.28169E-01	4.07115E-02																1.00000E00	1.95673E-09	5.36073E-01	3.22054E-01	7.57075E-01	4.16297E-02																1	12	1	1	1	2																0.008	0.115	0.014	0.028	0.005	0.061																0.837	13.049	1.445	2.866	0.466	6.385																-0.254	3.571	0.527	1.512	-1.088	2.655																NaN	NaN	NaN	NaN	NaN	NaN													
4877																							anaesthetic complication	2,047		4.74681E-02	4.55359E-01	1.15889E-06	4.58984E-01		3.62520E-02	3.17977E-19	7.41136E-02	2.63632E-03										1.18545E-03	6.82353E-02		8.36670E-02	4.82717E-01	2.84342E-06	4.99041E-01		3.76167E-02	1.79379E-18	8.16437E-02	3.78065E-03										1.83502E-03	6.88161E-02		7	1	2	13		1	99	1	3										1	1		0.076	0.264	0.016	0.125		0.028	0.452	0.031	1.790										0.016	2.268		0.475	1.646	0.101	0.778		0.172	2.914	0.190	11.185										0.099	14.157		-1.068	0.719	-3.299	-0.359		-2.534	1.496	-2.390	3.482										-3.329	3.823		NaN	NaN	NaN	NaN		NaN	NaN	NaN	NaN										NaN	NaN	
4878																							pneumoconiosis	187		1.51718E-01	5.39924E-02	2.39976E-03	1.91810E-02	1.00000E00											5.42101E-16						2.29282E-01	6.51797E-02	3.46957E-03	2.17279E-02	1.00000E00											2.62168E-15						3	1	7	5	1											14						0.033	0.264	0.057	0.048	0.014											0.390						2.258	18.111	4.005	3.346	0.955											28.710						1.162	4.171	1.961	1.715	-0.066											4.735						NaN	NaN	NaN	NaN	NaN											NaN					
4879																							clear cell renal cell carcinoma	323		1.19794E-08			2.88453E-02					4.58879E-02					1.83112E-02		5.95899E-04						3.59788E-08			3.08713E-02					4.63444E-02					2.09039E-02		9.80322E-04						16			7					1					3		6						0.175			0.067					0.597					0.153		0.167						6.480			2.429					21.347					5.498		6.047						2.640			1.264					4.412					2.449		2.576						NaN			NaN					NaN					NaN		NaN					
4880																							anticipatory anxiety	105		4.02519E-02			2.10922E-01			2.12763E-06								3.20407E-07							7.23076E-02			2.45549E-01			5.05998E-06								8.36408E-07							3			2			11								7							0.033			0.019			0.050								0.133							4.074			2.365			6.710								17.280							1.995			1.226			2.612								4.017							NaN			NaN			NaN								NaN						
4881																							red blood cell sedimentation rate	48		1.68898E-28			5.84676E-02											2.91903E-35							1.33152E-27			7.38243E-02											2.79910E-34							19			2											20							0.208			0.019											0.380							90.752			5.295											172.797							5.787			2.355											6.661							NaN			NaN											NaN						
4882																							auricular swelling	771		3.90818E-01	1.67678E-03	2.42022E-02	2.30534E-01	4.50720E-02	2.38147E-02	6.76107E-01															4.96402E-01	2.51231E-03	2.65525E-02	2.66366E-01	5.33627E-02	2.61858E-02	7.07715E-01															3	3	14	3	9	6	11															0.033	0.791	0.114	0.029	0.126	0.166	0.050															0.541	13.159	1.905	0.476	2.099	2.765	0.830															-0.881	3.713	0.917	-1.066	1.061	1.460	-0.265															NaN	NaN	NaN	NaN	NaN	NaN	NaN														
4883																							soft tissue swelling	234		9.36542E-17			3.33823E-03											6.66646E-15							4.70908E-16			4.66947E-03											3.04876E-14							21			7											16							0.229			0.067											0.304							13.656			3.756											17.755							3.646			1.877											4.054							NaN			NaN											NaN						
4884																							excessive skin	150		1.00000E00			1.53825E-03			2.05944E-12	3.19294E-01							1.67019E-08							1.00000E00			2.32531E-03			8.12987E-12	3.38006E-01							4.95181E-08							1			6			20	1							9							0.011			0.058			0.091	0.031							0.171							0.930			5.075			8.821	2.614							15.441							-0.105			2.296			2.959	1.380							3.865							NaN			NaN			NaN	NaN							NaN						
4885																							renal arteriosclerosis	192	9.42548E-07	1.00000E00			9.20338E-11			3.91930E-01		2.48780E-02								7.90549E-05	5.14882E-01	1.53809E-02		2.33698E-06	1.00000E00			3.26882E-10			4.25498E-01		2.71755E-02								1.51831E-04	5.27152E-01	1.80104E-02		6	1			15			1		1								7	1	4		0.287	0.011			0.144			0.005		0.597								0.105	0.021	0.064		19.711	0.725			10.321			0.300		39.900								7.192	1.387	4.314		4.258	-0.461			3.262			-1.719		5.311								2.800	0.470	2.086		NaN	NaN			NaN			NaN		NaN								NaN	NaN	NaN		
4886																							ventricular dyskinesia	227	5.37863E-02				1.13371E-02			1.95752E-01									4.04105E-12	3.33214E-01	2.10493E-01	3.06253E-01		9.78881E-02				1.38194E-02			2.20772E-01									1.56678E-11	3.45998E-01	2.19598E-01	3.17359E-01		2				6			1									12	2	2	2		0.096				0.058			0.005									0.334	0.030	0.042	0.032		5.432				3.307			0.254									19.802	1.690	2.355	1.802		2.431				1.698			-1.960									4.233	0.751	1.228	0.844		NaN				NaN			NaN									NaN	NaN	NaN	NaN		
4887																							fibrous dysplasia of bone	107				1.00000E00	5.83126E-01		2.61455E-01	4.35369E-01					3.56579E-02				2.08973E-14			4.09314E-01					1.00000E00	6.18574E-01		2.86151E-01	4.69985E-01					3.70932E-02				9.30241E-14			4.21273E-01					1	1		1	3					2				11			1					0.008	0.010		0.028	0.014					0.057				0.306			0.016					0.972	1.149		3.326	1.654					6.885				40.652			1.913					-0.041	0.199		1.724	0.710					2.760				5.193			0.929					NaN	NaN		NaN	NaN					NaN				NaN			NaN		
4888																							cardiac valve abscess	71					1.61489E-30			1.00000E00								2.53894E-01	1.85229E-34									1.35511E-29			1.00000E00								2.64707E-01	1.74186E-33									23			1								1	20									0.221			0.005								0.019	0.557									58.358			0.819								3.456	139.128									5.314			-0.283								1.775	6.647									NaN			NaN								NaN	NaN					
4889																							bladder cancer recurrent	760		6.69027E-01		4.02943E-02	2.25461E-01		1.00000E00	2.05684E-01	7.22041E-01				7.29579E-01			2.33318E-05							7.60858E-01		5.75921E-02	2.60895E-01		1.00000E00	2.31230E-01	7.39729E-01				7.40724E-01			4.86963E-05							6		2	9		2	8	2				1			13							0.066		0.016	0.087		0.055	0.037	0.061				0.028			0.247							1.102		0.272	1.460		0.930	0.610	1.028				0.476			4.210							0.139		-1.869	0.540		-0.104	-0.703	0.039				-1.068			2.055							NaN		NaN	NaN		NaN	NaN	NaN				NaN			NaN						
4890	1							peginterferon alfa-2b															vogt-koyanagi-harada syndrome	200		1.00000E00		6.61846E-100	1.38727E-03	1.22784E-21	2.99654E-47	2.72644E-01															1.00000E00		1.65189E-98	2.11850E-03	7.66229E-21	3.68120E-46	3.02283E-01															1		77	7	22	33	1															0.011		0.627	0.067	0.308	0.913	0.005															0.696		64.477	4.417	21.962	69.666	0.288															-0.520		5.323	2.104	4.297	5.866	-1.777															NaN		NaN	NaN	NaN	NaN	NaN														
4891																							catheter removal	413		3.81557E-01		1.99323E-01	1.28378E-12		3.25917E-01	5.49688E-02				6.26603E-01					4.01580E-08	7.30350E-01	1.00000E00	7.28717E-01			4.88654E-01		2.54983E-01	5.14121E-12		3.52185E-01	6.48197E-02				6.39950E-01					1.14943E-07	7.41816E-01	1.00000E00	7.39454E-01			1		1	23		2	2				1					11	1	1	1			0.011		0.008	0.221		0.055	0.009				0.033					0.306	0.015	0.021	0.016			0.336		0.250	7.183		1.716	0.279				1.016					9.708	0.461	0.643	0.492			-1.566		-1.990	2.774		0.776	-1.824				0.023					3.244	-1.112	-0.635	-1.019			NaN		NaN	NaN		NaN	NaN				NaN					NaN	NaN	NaN	NaN		
4892																							red man syndrome	775		5.13783E-02		4.06176E-02	2.74395E-06	4.61138E-01		1.75651E-02		4.06285E-06					1.18061E-01	3.89235E-01	4.84415E-01	2.03029E-01					8.95395E-02		5.79937E-02	6.44331E-06	4.95664E-01		2.02031E-02		9.35883E-06					1.25037E-01	4.01768E-01	4.94572E-01	2.13214E-01					1		2	21	2		5		4					3	1	3	1					0.011		0.016	0.202	0.028		0.023		2.387					0.153	0.019	0.084	0.015					0.179		0.266	3.392	0.460		0.372		39.537					2.528	0.313	1.379	0.246					-2.474		-1.898	1.734	-1.117		-1.410		5.298					1.335	-1.674	0.462	-2.020					NaN		NaN	NaN	NaN		NaN		NaN					NaN	NaN	NaN	NaN				
4893																							benign neoplasm of bladder	128		6.01787E-01						6.91223E-09	1.17040E-06							9.81734E-02	3.02522E-01						6.96483E-01						2.11798E-08	2.87065E-06							1.04112E-01	3.11598E-01						1						15	6							2	1						0.011						0.069	0.183							0.038	0.028						1.091						7.611	19.155							3.840	2.794						0.124						2.773	4.194							1.924	1.475						NaN						NaN	NaN							NaN	NaN					
4894																							angle closure glaucoma	2,028		2.22903E-03	2.32669E-02	1.12900E-06	2.14505E-01	1.34014E-01		3.54358E-05	7.34071E-02		5.31066E-01	1.03727E-01	5.22383E-02		1.39858E-01			3.05814E-03	9.43284E-03	1.14641E-03			3.24961E-03	2.56766E-02	2.77406E-06	2.49305E-01	1.53588E-01		7.19279E-05	8.08906E-02		5.42889E-01	1.10934E-01	5.59062E-02		1.47738E-01			4.32880E-03	1.17654E-02	1.77982E-03			4	3	2	11	6		13	1		1	1	1		6			2	1	1			0.044	0.791	0.016	0.106	0.084		0.059	0.031		0.061	0.033	0.028		0.306			0.030	0.021	0.016			0.274	4.991	0.102	0.664	0.527		0.370	0.192		0.385	0.207	0.178		1.931			0.188	0.131	0.100			-1.862	2.317	-3.285	-0.586	-0.920		-1.419	-2.377		-1.378	-2.272	-2.484		0.947			-2.408	-2.931	-3.315			NaN	NaN	NaN	NaN	NaN		NaN	NaN		NaN	NaN	NaN		NaN			NaN	NaN	NaN		
4895																							gastrointestinal arteriovenous malformation	297		1.53545E-03			1.00000E00	6.84331E-01		7.03139E-02					1.98090E-01			1.25106E-01	9.10552E-11						2.32158E-03			1.00000E00	7.16828E-01		8.23545E-02					2.07796E-01			1.32180E-01	3.23546E-10						8			2	2		1					2			3	12						0.087			0.019	0.028		0.005					0.057			0.057	0.334						3.834			0.826	1.205		0.194					2.451			2.469	14.938						1.910			-0.274	0.267		-2.348					1.287			1.295	3.845						NaN			NaN	NaN		NaN					NaN			NaN	NaN					
4896																							radial pulse abnormal	109		1.84209E-01			1.28423E-10									2.69723E-02				4.35579E-01		4.15098E-01			2.70230E-01			4.52052E-10									2.90825E-02				4.49214E-01		4.27109E-01			2			12									1				1		1			0.022			0.115									0.312				0.015		0.016			2.589			15.067									36.907				1.760		1.877			1.356			3.757									5.193				0.810		0.902			NaN			NaN									NaN				NaN		NaN		
4897																							perinatal depression	147		8.01813E-01		7.41094E-02	1.45716E-01	3.84697E-01		1.37093E-01	2.26433E-06							7.33295E-01							8.74021E-01		1.02068E-01	1.74248E-01	4.18533E-01		1.57172E-01	5.37042E-06							7.43966E-01							4		1	1	1		14	10							1							0.044		0.008	0.010	0.014		0.064	0.306							0.019							1.013		0.187	0.221	0.323		1.495	7.199							0.440							0.018		-2.406	-2.166	-1.625		0.568	2.825							-1.182							NaN		NaN	NaN	NaN		NaN	NaN							NaN						
4898																							biopsy	884		1.05413E-01	2.46664E-03	4.72684E-03	8.71541E-02	2.55760E-01		1.19643E-01		1.09520E-01			1.00000E00			2.82276E-01	1.02367E-36						1.68002E-01	3.55912E-03	6.36110E-03	1.07538E-01	2.84843E-01		1.37713E-01		1.12329E-01			1.00000E00			2.93483E-01	1.01312E-35						2	3	1	12	2		9		1			2			1	42						0.022	0.791	0.008	0.115	0.028		0.041		0.597			0.057			0.019	1.170						0.314	11.471	0.117	1.676	0.403		0.590		8.631			0.820			0.274	17.697						-1.664	3.515	-3.088	0.737	-1.307		-0.752		3.108			-0.286			-1.864	4.079						NaN	NaN	NaN	NaN	NaN		NaN		NaN			NaN			NaN	NaN					
4899																							human antichimeric antibody positive	174		3.54833E-302			6.55648E-01											0.00000E00							2.95554E-300			6.89902E-01											0.00000E00							153			2											153							1.671			0.019											2.909							1,009.185			1.416											1,762.525							6.939			0.497											7.739							NaN			NaN											NaN						
4900																							influenza a virus test positive	180		1.00000E00	2.40014E-05		4.08384E-10										8.42031E-33	5.24093E-01		6.11132E-01					1.00000E00	4.99833E-05		1.38555E-09										7.53578E-32	5.37231E-01		6.23703E-01					1	3		14										21	1		1					0.011	0.791		0.135										1.071	0.019		0.015					0.774	57.095		10.272										85.934	1.351		1.062					-0.368	5.811		3.256										6.248	0.432		0.086					NaN	NaN		NaN										NaN	NaN		NaN				
4901																							megakaryocytes decreased	84		4.53518E-01			4.86466E-07	3.75874E-01							1.69309E-03				7.02438E-14						5.59625E-01			1.24585E-06	4.09802E-01							2.53507E-03				3.03333E-13						1			8	1							3				10						0.011			0.077	0.014							0.085				0.279						1.669			12.820	2.141							13.388				47.943						0.732			3.548	1.089							3.694				5.404						NaN			NaN	NaN							NaN				NaN					
4902																							respiratory gas exchange disorder	244				1.00000E00	3.24764E-11		1.52231E-01	1.38441E-01					1.46367E-01		5.47069E-02										1.00000E00	1.18887E-10		1.70617E-01	1.58562E-01					1.54404E-01		5.84561E-02										2	17		2	1					2		2										0.016	0.163		0.055	0.005					0.057		0.102										0.851	9.121		2.914	0.236					2.987		5.377										-0.230	3.097		1.535	-2.064					1.571		2.417										NaN	NaN		NaN	NaN					NaN		NaN							
4903																							microencephaly	33	4.13638E-23	2.11312E-01			2.96322E-02													1.40353E-17				2.72265E-22	3.00915E-01			3.16120E-02													7.33270E-17				11	1			2													11				0.527	0.011			0.019													0.165				305.527	4.329			7.857													95.038				7.673	2.080			2.896													5.993				NaN	NaN			NaN													NaN				
4904																							urinary retention postoperative	135					2.51267E-02			2.74103E-13					3.11300E-01				3.16130E-01									2.74079E-02			1.14078E-12					3.23096E-01				3.25264E-01									4			20					1				1									0.038			0.091					0.028				0.028									3.719			9.972					2.698				2.648									1.863			3.111					1.425				1.398									NaN			NaN					NaN				NaN					
4905																							nasal neoplasm	165		4.07172E-07			3.89088E-01			7.62625E-01								3.13459E-02		5.79287E-01					1.05184E-06			4.29323E-01			7.89158E-01								3.31658E-02		5.92246E-01					10			2			3								3		1					0.109			0.019			0.014								0.057		0.015					8.936			1.494			1.062								4.480		1.159					3.080			0.574			0.085								2.143		0.212					NaN			NaN			NaN								NaN		NaN				
4906																							acute graft versus host disease in intestine	918				3.25455E-03	7.80771E-234			4.87200E-06		1.13484E-01			2.31297E-10			5.99686E-01	1.38390E-03				3.11966E-02				4.56762E-03	4.79107E-232			1.11287E-05		1.16354E-01			7.97491E-10			6.11984E-01	2.11398E-03				3.30275E-02				1	213			1		1			18			2	9				1				0.008	2.047			0.005		0.597			0.511			0.038	0.251				2.268				0.112	36.796			0.063		8.311			7.230			0.528	3.513				31.587				-3.142	4.832			-3.976		3.054			2.829			-0.918	1.802				4.980				NaN	NaN			NaN		NaN			NaN			NaN	NaN				NaN	
4907																							hepatosplenic t-cell lymphoma	533		6.21759E-02			1.00000E00											1.00000E00	7.44852E-52	2.29716E-03					1.06037E-01			1.00000E00											1.00000E00	9.93196E-51	3.33639E-03					8			4											2	46	9					0.087			0.038											0.038	1.281	0.135					2.111			0.921											0.911	33.511	3.265					1.066			-0.118											-0.134	4.940	1.690					NaN			NaN											NaN	NaN	NaN				
4908																							lack of injection site rotation	365		5.30380E-01					1.00000E00	2.41965E-78	6.06956E-19	8.21431E-33													6.32396E-01					1.00000E00	4.73654E-77	3.37906E-18	7.35804E-32													1					1	93	19	15													0.011					0.028	0.425	0.581	8.950													0.381					0.969	19.605	21.388	326.607													-1.387					-0.046	3.894	4.345	8.291													NaN					NaN	NaN	NaN	NaN												
4909																							vulvovaginitis	265	3.51651E-01	1.28586E-02			1.17817E-10			6.36614E-01										4.03984E-01				4.52152E-01	1.54270E-02			4.15692E-10			6.68845E-01										4.17270E-01				1	6			17			3										2				0.048	0.066			0.163			0.014										0.030				2.315	3.209			8.349			0.657										1.445				1.208	1.659			2.978			-0.598										0.528				NaN	NaN			NaN			NaN										NaN				
